OpSys_No OS,company_MSI,CPU_BRAND_AMD,CPU_BRAND_Intel,GPU_BRAND_Intel,GPU_BRAND_AMD,company_Acer,Weight,Memory_Type_Flash,typeName_Workstation,typeName_Ultrabook,GPU_BRAND_Nvidia,typeName_Gaming,Memory_Type_HDD,CPU_FREQUENCY,Memory_Type_SSD,typeName_Notebook,ScreenHeight,ScreenWidth,Ram,Price_euros
0,0,0,1,1,0,0,2.0,0,0,0,0,0,0,1.1,1,1,1080,1920,8,581.9
0,0,0,1,0,0,0,4.42,0,0,0,1,1,0,2.8,1,0,1080,1920,32,3588.8
0,0,0,1,0,0,0,4.3,0,0,0,1,1,0,2.6,1,0,1080,1920,16,2350.0
0,0,0,1,0,0,0,1.47,0,0,1,1,0,0,2.6,1,0,1080,1920,16,1764.0
1,0,0,1,1,0,0,2.2,0,0,0,0,0,1,1.6,0,1,768,1366,8,329.0
0,0,0,1,1,0,0,1.7,0,0,1,0,0,0,2.7,1,0,1080,1920,16,2299.0
0,1,0,1,0,0,0,1.6,0,0,0,1,1,0,2.8,1,0,1080,1920,16,1891.0
0,1,0,1,0,0,0,2.2,0,0,0,1,1,0,2.5,1,0,1080,1920,8,1089.0
0,0,0,1,0,0,0,2.4,0,0,0,1,1,1,2.8,0,0,1080,1920,4,999.0
0,0,0,1,0,0,1,4.2,0,0,0,1,1,0,2.8,1,0,1080,1920,16,2299.0
0,0,0,1,0,0,0,2.62,0,0,0,1,1,0,2.5,1,0,1080,1920,8,985.0
0,0,0,1,0,0,0,2.24,0,0,0,1,1,0,2.8,1,0,1080,1920,8,1339.0
0,0,0,1,1,0,0,1.22,1,0,0,0,0,0,1.1,0,1,1080,1920,4,202.9
0,0,0,1,1,0,0,1.37,0,0,0,0,0,0,2.7,1,0,1080,1920,8,1970.0
0,0,0,1,0,1,0,2.08,0,0,0,0,0,0,2.5,1,0,1080,1920,8,959.0
0,0,0,1,1,0,0,0.92,1,0,1,0,0,0,1.2,0,0,1440,2304,8,1165.0
0,0,0,1,1,0,0,1.42,0,0,0,0,0,0,2.5,1,0,1440,2560,8,2330.0
0,0,0,1,1,0,0,1.63,1,0,0,0,0,0,1.1,0,1,768,1366,4,299.0
0,0,0,1,1,0,0,1.95,0,0,0,0,0,0,2.5,1,1,768,1366,8,810.0
0,0,0,1,1,0,0,1.38,0,0,0,0,0,0,2.7,1,0,1080,1920,8,1349.0
0,0,0,1,0,1,0,2.0,0,0,0,0,0,0,2.0,1,1,1080,1920,8,739.0
0,0,0,1,0,0,0,3.14,0,1,0,1,0,0,2.8,1,0,1080,1920,8,2064.9
0,0,0,1,1,0,0,2.37,0,0,0,0,0,0,2.5,1,1,1080,1920,8,1099.0
0,0,0,1,1,0,0,1.29,0,0,1,0,0,0,2.5,1,0,1080,1920,8,1499.0
0,0,0,1,0,0,0,2.06,0,0,0,1,0,0,2.5,1,1,2160,3840,8,1749.0
0,0,0,1,1,0,0,1.63,0,0,0,0,0,0,1.1,1,0,768,1366,4,744.0
0,0,0,1,1,0,0,1.26,0,0,0,0,0,0,2.6,1,0,768,1366,8,1389.0
0,0,0,1,1,0,0,2.1,0,0,0,0,0,1,2.3,0,1,768,1366,4,780.0
0,0,1,0,0,1,0,2.04,0,0,0,0,0,1,2.5,0,1,768,1366,8,629.0
0,0,0,1,0,0,0,2.62,0,0,0,1,1,0,2.8,1,0,2160,3840,16,1679.0
0,0,0,1,0,0,0,2.4,0,0,0,1,0,1,2.5,0,1,1080,1920,4,609.0
0,0,0,1,0,1,0,3.74,0,0,0,0,1,1,2.8,0,0,1080,1920,12,1749.0
0,1,0,1,0,0,0,2.9,0,0,0,1,1,0,2.8,1,0,1080,1920,16,2415.0
0,0,0,1,1,0,0,0.81,0,0,1,0,0,0,2.5,1,0,1080,1920,8,1499.0
0,0,0,1,0,0,0,1.98,0,0,0,1,0,1,2.7,0,1,1080,1920,8,961.0
0,0,0,1,0,1,0,2.18,0,0,0,0,0,0,2.5,1,1,1080,1920,8,789.81
0,0,0,1,1,0,0,1.32,0,0,1,0,0,0,2.7,1,0,1080,1920,8,1859.0
0,0,0,1,1,0,0,1.29,0,0,1,0,0,0,2.5,1,0,2160,3840,16,1799.0
0,0,0,1,1,0,0,1.23,1,0,0,0,0,0,1.6,0,0,768,1366,4,385.0
0,0,0,1,0,0,0,4.36,0,0,0,1,1,0,2.8,1,0,1080,1920,16,2505.02
0,0,0,1,1,0,0,1.76,0,0,0,0,0,1,2.3,0,1,768,1366,4,755.0
0,0,0,1,1,0,0,2.1,0,0,0,0,0,1,2.0,0,1,768,1366,4,489.9
0,0,0,1,1,0,0,1.25,0,0,1,0,0,0,2.5,1,0,768,1366,4,1090.0
0,0,0,1,1,0,0,1.13,0,0,1,0,0,0,2.7,1,0,1080,1920,8,2499.0
0,1,0,1,0,0,0,2.4,0,0,0,1,1,0,2.5,1,0,1080,1920,8,1199.0
0,0,0,1,1,0,0,1.13,1,0,1,0,0,0,2.5,0,0,1080,1920,8,1875.0
0,0,0,1,1,0,0,1.75,0,0,0,0,0,0,2.1,1,1,768,1366,4,499.0
0,0,0,1,1,0,0,1.1,0,0,0,0,0,0,2.5,1,0,1080,1920,8,1358.0
0,0,0,1,1,0,0,1.76,0,0,0,0,0,1,2.0,0,1,768,1366,4,585.0
0,0,0,1,1,0,1,1.35,1,0,0,0,0,0,1.6,0,0,768,1366,4,355.0
0,0,0,1,1,0,1,1.5,0,0,0,0,0,0,2.4,1,1,1080,1920,8,619.0
0,0,0,1,0,0,0,3.49,0,0,0,1,1,0,2.9,1,0,2160,3840,32,5499.0
0,0,0,1,1,0,0,1.1,0,0,1,0,0,0,2.6,1,0,1440,2560,16,2099.0
0,0,0,1,0,0,0,2.1,0,0,0,1,0,1,2.5,0,1,1080,1920,4,519.0
0,0,0,1,1,0,0,1.7,0,0,0,0,0,0,2.3,1,1,1080,1920,8,1186.0
0,0,0,1,1,0,0,1.32,0,0,0,0,0,0,2.6,1,1,1080,1920,8,1650.0
0,0,0,1,0,0,0,3.21,0,0,0,1,1,0,2.8,1,0,1080,1920,16,2774.63
0,0,0,1,0,0,0,2.9,0,0,0,1,1,0,2.8,1,0,1080,1920,16,2419.0
0,0,0,1,1,0,0,2.0,0,0,0,0,0,1,2.4,0,1,768,1366,4,669.0
0,0,0,1,1,0,0,1.5,1,0,0,0,0,0,1.6,0,1,768,1366,4,325.0
0,0,0,1,1,0,0,2.3,0,0,0,0,0,1,2.5,0,1,1080,1920,8,590.0
0,0,0,1,0,0,0,2.73,0,0,0,1,1,0,2.6,1,0,1080,1920,16,1799.0
0,0,0,1,0,0,0,4.42,0,0,0,1,1,0,2.8,1,0,1080,1920,32,3072.89
0,0,0,1,0,0,0,2.63,0,0,0,1,0,1,2.5,0,1,900,1600,8,910.0
0,0,0,1,1,0,0,2.18,0,0,0,0,0,0,2.5,1,1,768,1366,8,713.99
0,0,0,1,1,0,0,1.54,0,0,1,0,0,0,2.5,1,0,1080,1920,8,1870.0
0,0,0,1,0,1,0,2.18,0,0,0,0,0,0,2.7,1,1,1080,1920,4,739.0
0,0,0,1,1,0,0,1.4,1,0,0,0,0,0,1.1,0,0,768,1366,4,615.0
0,0,0,1,0,0,0,1.45,0,0,1,1,0,0,2.3,1,0,1080,1920,8,1026.0
0,0,0,1,1,0,0,1.28,0,0,0,0,0,0,2.5,1,0,1080,1920,8,2277.0
0,0,0,1,1,0,0,1.54,0,0,1,0,0,0,2.5,1,0,1080,1920,8,1468.0
1,0,0,1,1,0,0,1.86,0,0,0,0,0,0,1.6,1,1,768,1366,4,299.0
0,0,0,1,0,0,0,2.1,0,0,0,1,1,0,2.8,1,0,1080,1920,16,1899.0
0,0,0,1,0,1,0,2.83,0,0,0,0,0,1,2.7,0,1,1080,1920,8,865.0
0,0,0,1,0,0,0,1.96,0,0,1,1,0,0,2.8,1,0,1080,1920,8,1903.0
0,0,0,1,0,0,0,2.3,0,0,0,1,0,0,2.7,1,1,1080,1920,8,787.0
0,0,0,1,1,0,0,1.9,0,0,0,0,0,0,2.5,1,1,1080,1920,8,945.0
0,0,0,1,1,0,0,2.0,0,0,0,0,0,1,1.1,0,1,768,1366,4,449.0
0,0,0,1,1,0,0,1.28,0,0,0,0,0,0,2.8,1,0,1080,1920,8,2559.0
0,0,0,1,1,0,0,1.62,0,0,0,0,0,1,2.3,0,1,1080,1920,8,649.0
1,0,0,1,1,0,0,2.2,0,0,0,0,0,1,2.0,0,1,1080,1920,4,469.0
0,0,0,1,1,0,0,2.3,0,0,0,0,0,1,2.5,0,1,1080,1920,8,850.66
0,0,0,1,0,1,0,1.84,0,0,0,0,0,0,2.6,1,1,1080,1920,8,1349.0
0,0,0,1,1,0,0,1.05,0,0,0,0,0,0,2.5,1,1,1080,1920,4,1285.0
1,0,0,1,0,0,0,2.5,0,0,0,1,1,1,2.5,0,0,1080,1920,8,1017.0
0,0,0,1,1,0,0,1.29,0,0,1,0,0,0,2.5,1,0,1800,3200,16,2240.0
0,0,0,1,1,0,0,2.07,0,0,0,0,0,1,2.3,0,1,1080,1920,4,910.0
0,0,0,1,1,0,0,1.2,0,0,1,0,0,0,2.3,1,0,768,1366,8,1095.0
0,0,0,1,1,0,0,1.37,0,0,0,0,0,0,2.7,1,0,1080,1920,8,1950.0
0,0,0,1,1,0,1,1.56,0,0,0,0,0,0,2.5,1,1,1080,1920,8,902.0
0,0,0,1,0,0,0,2.23,0,1,0,1,0,1,2.8,0,0,1080,1920,8,1778.0
0,0,0,1,1,0,0,2.38,0,0,0,0,0,1,2.5,0,1,768,1366,4,1055.0
1,0,0,1,0,1,0,2.2,0,0,0,0,0,1,2.0,0,1,1080,1920,4,479.0
0,0,0,1,1,0,0,2.0,0,0,0,0,0,0,2.7,1,1,1080,1920,8,1388.0
0,0,0,1,1,0,0,1.44,0,0,0,0,0,0,2.4,1,1,1080,1920,4,735.0
0,0,0,1,0,0,0,1.23,0,0,1,1,0,0,2.7,1,0,1080,1920,16,1849.0
0,0,0,1,1,0,0,1.6,0,0,1,0,0,0,2.8,1,0,1080,1920,8,1690.0
0,0,0,1,1,0,0,2.0,0,0,0,0,0,1,1.1,0,1,768,1366,4,398.99
0,0,0,1,0,0,0,1.28,0,0,1,1,0,0,2.3,1,0,1080,1920,8,935.0
0,0,0,1,0,0,0,2.18,0,0,0,1,0,0,2.5,1,1,1080,1920,4,912.5
0,0,0,1,1,0,0,2.04,0,0,0,0,0,0,2.5,1,1,1080,1920,4,839.0
0,0,0,1,1,0,0,1.28,0,0,0,0,0,0,2.5,1,0,1080,1920,4,1700.0
0,0,0,1,1,0,0,2.3,0,0,0,0,0,1,2.5,0,0,768,1366,4,684.8
0,0,0,1,1,0,0,1.65,1,0,0,0,0,0,1.1,0,1,768,1366,4,348.0
0,0,0,1,0,0,0,2.2,0,0,0,1,0,1,2.5,0,1,1080,1920,8,669.0
0,0,0,1,1,0,0,2.2,0,0,0,0,0,1,1.6,0,1,768,1366,4,369.0
0,0,0,1,1,0,0,1.28,0,0,0,0,0,0,2.5,1,0,1080,1920,4,1799.0
0,0,0,1,0,1,0,2.18,0,0,0,0,0,1,2.0,0,1,768,1366,4,455.7
0,0,0,1,0,0,0,2.2,0,0,0,1,1,0,2.5,1,0,1080,1920,12,1369.9
0,0,0,1,1,0,1,1.25,1,0,0,0,0,0,1.6,0,0,768,1366,4,297.0
0,0,1,0,0,1,0,2.8,0,0,0,0,0,1,2.2,0,1,900,1600,4,379.0
0,0,0,1,1,0,0,1.95,0,0,0,0,0,0,2.5,1,1,1080,1920,4,1265.0
0,0,0,1,1,0,0,1.42,0,0,0,0,0,0,2.7,1,0,1800,3200,16,1399.0
0,0,0,1,1,0,0,1.17,0,0,1,0,0,0,2.7,1,0,1080,1920,8,1699.0
0,0,0,1,1,0,0,1.32,0,0,1,0,0,0,2.5,1,0,1080,1920,8,1799.0
0,1,0,1,0,0,0,2.43,0,0,0,1,1,0,2.6,1,0,2160,3840,16,2649.0
0,0,0,1,1,0,0,1.05,0,0,0,0,0,0,2.5,1,1,1080,1920,8,1475.0
0,0,0,1,0,0,0,2.62,0,0,0,1,1,1,2.8,0,0,1080,1920,8,929.0
0,0,0,1,0,0,0,2.04,0,0,0,1,0,1,2.7,0,1,1080,1920,8,900.0
0,0,0,1,0,1,0,2.18,0,0,0,0,0,1,2.0,0,1,768,1366,4,614.0
0,0,0,1,1,0,0,1.9,0,0,0,0,0,1,2.6,0,1,1080,1920,8,935.0
0,0,0,1,1,0,0,1.24,0,0,0,0,0,0,1.3,1,0,1800,3200,8,2013.1
0,0,0,1,0,0,0,3.58,0,0,0,1,1,0,2.7,1,0,1080,1920,32,1279.0
0,0,0,1,1,0,0,1.22,0,0,0,0,0,0,1.3,1,0,1080,1920,16,1649.0
0,0,0,1,1,0,0,1.13,1,0,1,0,0,0,2.7,0,0,1080,1920,8,2049.0
0,0,0,1,1,0,0,1.95,0,0,0,0,0,0,2.5,1,1,1080,1920,8,1962.99
0,0,0,1,1,0,0,1.08,0,0,1,0,0,0,2.7,1,0,1080,1920,16,2099.0
0,0,0,1,1,0,0,1.26,0,0,0,0,0,0,2.7,1,0,1080,1920,8,1483.0
0,0,0,1,1,0,1,2.2,1,0,0,0,0,0,1.5,0,1,1080,1920,4,359.0
0,0,0,1,0,0,0,2.6,0,0,0,1,0,0,2.3,1,1,1080,1920,8,789.0
0,0,0,1,1,0,0,0.98,0,0,1,0,0,0,2.7,1,0,1080,1920,8,1899.0
0,0,0,1,1,0,0,1.6,0,0,0,0,0,0,2.8,1,1,1080,1920,8,1205.0
0,0,0,1,1,0,0,1.09,0,0,1,0,0,0,1.2,1,0,2160,3840,8,3100.0
0,0,0,1,0,0,0,2.2,0,0,0,1,0,0,2.7,1,1,1080,1920,6,789.0
0,0,0,1,0,0,0,2.04,0,0,0,1,0,0,2.7,1,1,1080,1920,8,1018.99
0,0,0,1,1,0,1,2.4,0,0,0,0,0,1,2.4,0,1,1080,1920,4,499.0
0,0,0,1,1,0,0,1.44,0,0,0,0,0,0,2.5,1,1,1080,1920,4,881.0
0,0,0,1,1,0,0,1.49,0,0,0,0,0,0,2.5,1,1,1080,1920,8,960.0
0,1,0,1,0,0,0,2.7,0,0,0,1,1,0,2.8,1,0,1080,1920,16,1599.0
0,0,0,1,0,0,0,2.6,0,0,0,1,1,0,2.8,1,0,1080,1920,16,1349.0
0,1,0,1,0,0,0,2.2,0,0,0,1,1,0,2.5,1,0,1080,1920,8,1119.91
0,0,0,1,0,1,0,2.18,0,0,0,0,0,1,2.5,0,1,768,1366,4,684.99
0,0,0,1,0,1,0,1.84,0,0,1,0,0,0,2.5,1,0,1080,1920,8,1296.99
0,0,0,1,1,0,0,1.39,0,0,1,0,0,0,2.7,1,0,1800,3200,8,1149.0
0,0,0,1,0,0,0,2.4,0,0,0,1,0,0,2.6,1,1,1080,1920,16,1975.0
0,0,0,1,1,0,0,1.37,0,0,0,0,0,0,2.5,1,0,1080,1920,8,1825.0
0,0,0,1,1,0,0,1.95,0,0,0,0,0,1,2.3,0,1,768,1366,4,729.9
0,0,0,1,1,0,0,1.36,0,0,1,0,0,0,2.7,1,0,1080,1920,8,1650.0
0,0,0,1,1,0,0,2.31,0,0,0,0,0,0,2.3,1,1,1080,1920,8,1165.0
0,0,0,1,1,0,0,2.18,0,0,0,0,0,1,2.5,0,1,768,1366,4,708.06
0,0,0,1,1,0,0,1.95,0,0,0,0,0,1,2.3,0,1,768,1366,4,1149.0
0,0,0,1,1,0,0,2.2,0,0,0,0,0,1,1.1,0,1,768,1366,4,309.0
0,0,0,1,1,0,0,1.26,0,0,1,0,0,1,2.3,0,0,1080,1920,4,1579.0
1,0,0,1,1,0,0,1.86,0,0,0,0,0,1,1.6,0,1,768,1366,4,288.9
0,0,0,1,1,0,0,1.3,0,0,0,0,0,0,2.2,1,0,1800,3200,16,1799.0
0,0,0,1,1,0,0,1.47,0,0,0,0,0,0,2.3,1,1,1080,1920,4,1105.0
0,0,0,1,1,0,0,1.26,0,0,0,0,0,0,2.3,1,0,1080,1920,8,1669.0
0,0,0,1,1,0,0,2.18,0,0,0,0,0,1,2.0,0,1,768,1366,4,558.6
0,1,0,1,0,0,0,2.2,0,0,0,1,1,0,2.8,1,0,1080,1920,8,1199.0
0,0,0,1,1,0,0,1.36,0,0,1,0,0,0,2.5,1,0,1080,1920,8,1639.0
0,0,0,1,0,0,0,4.36,0,0,0,1,1,0,2.7,1,0,1440,2560,16,2758.0
0,0,0,1,0,0,0,2.75,0,0,0,1,1,0,2.3,1,0,1080,1920,8,1399.0
0,0,0,1,0,0,0,2.8,0,0,0,1,0,1,1.6,0,1,900,1600,4,530.0
0,0,0,1,1,0,1,2.23,0,0,0,0,0,1,2.5,0,1,768,1366,4,619.0
0,0,0,1,1,0,0,2.2,0,0,0,0,0,0,2.3,1,1,768,1366,8,1119.0
0,0,0,1,1,0,0,1.1,0,0,0,0,0,0,1.2,1,0,1080,1920,8,1299.0
0,0,1,0,0,1,0,2.5,0,0,0,0,1,0,2.1,1,0,1080,1920,16,999.0
0,0,0,1,1,0,0,1.36,0,0,1,0,0,0,2.5,1,0,1080,1920,8,1472.2
1,0,0,1,0,0,0,2.2,0,0,0,1,0,1,2.7,0,1,1080,1920,8,685.0
0,0,0,1,0,1,0,2.36,0,0,0,0,0,1,2.0,0,1,900,1600,4,659.0
0,0,0,1,1,0,1,1.68,1,0,0,0,0,0,1.6,0,1,768,1366,4,349.0
0,0,0,1,0,0,0,2.0,0,1,0,1,0,0,2.7,1,0,1080,1920,8,2249.0
0,0,0,1,1,0,0,1.36,0,0,1,0,0,0,2.8,1,0,1080,1920,8,1775.0
0,0,0,1,1,0,0,1.2,0,0,0,0,0,0,2.3,1,1,1080,1920,8,1460.0
0,0,0,1,1,0,0,1.2,1,0,0,0,0,0,1.2,0,0,1080,1920,8,1159.0
0,0,0,1,1,0,0,1.7,0,0,1,0,0,0,2.6,1,0,1080,1920,8,1488.99
0,0,0,1,0,0,0,4.36,0,0,0,1,1,0,2.8,1,0,2160,3840,16,3154.0
0,0,0,1,1,0,0,1.24,0,0,0,0,0,0,1.2,1,0,1080,1920,8,1899.0
0,0,0,1,1,0,0,1.45,0,0,0,0,0,0,1.1,1,0,768,1366,4,775.0
0,0,0,1,1,0,0,1.3,0,0,1,0,0,0,2.5,1,0,1800,3200,8,1268.0
0,0,0,1,1,0,1,1.25,1,0,0,0,0,0,1.6,0,0,768,1366,4,389.0
0,0,0,1,1,0,0,1.2,0,0,0,0,0,0,2.4,1,1,1080,1920,8,1535.0
0,0,0,1,1,0,0,1.36,0,0,1,0,0,0,2.6,1,0,1080,1920,8,1760.0
0,0,0,1,0,0,1,2.4,0,0,0,1,0,0,2.5,1,1,1080,1920,12,1009.0
0,0,0,1,1,0,0,1.1,0,0,1,0,0,0,2.7,1,0,1080,1920,8,1790.0
0,0,0,1,0,0,0,2.04,0,0,0,1,0,1,2.5,0,1,768,1366,8,846.5
0,0,0,1,0,1,0,2.25,0,0,0,0,0,1,2.0,0,1,768,1366,4,465.62
0,0,0,1,1,0,0,1.9,0,0,0,0,0,1,2.5,0,1,768,1366,4,825.0
0,0,0,1,1,0,0,2.04,0,0,0,0,0,1,2.4,0,1,1080,1920,4,685.0
0,0,0,1,0,0,0,4.42,0,0,0,1,1,0,2.8,1,0,1080,1920,32,3149.0
0,0,0,1,0,0,0,2.4,0,0,0,1,0,0,2.5,1,1,1080,1920,6,695.0
0,0,0,1,1,0,0,1.22,0,0,0,0,0,0,1.3,1,0,1800,3200,16,1899.0
0,0,0,1,1,0,0,1.5,0,0,1,0,0,0,2.6,1,0,1440,2560,8,1962.98
0,0,0,1,0,0,0,4.42,0,0,0,1,1,0,2.6,1,0,1080,1920,32,2800.0
0,0,0,1,1,0,0,1.95,0,0,0,0,0,0,2.3,1,1,1080,1920,8,1180.0
0,0,0,1,0,0,0,2.73,0,0,0,1,1,0,2.8,1,0,1080,1920,16,2049.9
0,0,0,1,0,0,0,2.04,0,0,0,1,0,0,2.7,1,1,1080,1920,8,979.0
0,0,0,1,1,0,0,1.7,0,0,0,0,0,0,2.3,0,1,768,1366,4,1002.0
0,0,0,1,0,0,0,2.3,0,0,0,1,0,0,2.7,1,0,2160,3840,16,1799.0
0,0,0,1,1,0,0,2.04,0,0,0,0,0,1,2.7,0,1,768,1366,6,579.0
0,0,0,1,0,0,0,2.99,0,0,0,1,1,0,2.8,1,0,1080,1920,16,1749.0
0,0,0,1,1,0,0,2.19,0,0,0,0,0,0,2.7,1,0,1080,1920,12,1299.0
0,0,0,1,1,0,0,1.2,0,0,0,0,0,0,2.3,1,1,1080,1920,4,1195.0
0,0,1,0,0,1,0,2.2,0,0,0,0,0,0,3.6,1,1,1080,1920,6,549.0
0,0,0,1,1,0,0,2.3,0,0,0,0,0,0,2.3,1,1,768,1366,4,649.0
0,0,0,1,1,0,0,1.75,0,0,0,0,0,1,2.3,0,1,768,1366,4,915.0
0,0,0,1,0,1,0,2.25,0,0,0,0,0,1,2.5,0,1,768,1366,4,599.0
0,0,0,1,1,0,0,2.04,0,0,0,0,0,1,2.5,0,1,1080,1920,8,806.0
0,0,0,1,0,0,0,2.5,0,0,0,1,1,0,2.8,1,0,1080,1920,8,1189.0
0,0,0,1,0,1,0,2.36,0,0,0,0,0,1,2.7,0,1,768,1366,8,749.0
0,0,0,1,1,0,0,1.6,0,0,0,0,0,0,2.5,1,1,1080,1920,8,1119.0
0,0,0,1,1,0,0,0.97,0,0,0,0,0,0,1.2,1,0,1080,1920,8,1908.0
0,0,0,1,0,1,0,2.1,0,0,0,0,0,0,2.0,1,1,1080,1920,4,499.0
1,0,0,1,1,0,0,1.9,0,0,0,0,0,0,1.1,1,1,768,1366,4,270.62
0,0,0,1,1,0,0,2.3,0,0,0,0,0,0,2.3,1,1,1080,1920,8,1349.0
0,0,0,1,1,0,0,1.68,0,0,0,0,0,0,2.5,1,0,1080,1920,8,889.0
0,0,0,1,1,0,0,1.4,0,0,0,0,0,0,2.5,1,1,1800,3200,8,1150.0
0,0,0,1,1,0,0,1.11,0,0,1,0,0,0,2.7,1,0,1080,1920,8,1349.0
0,0,0,1,1,0,1,2.4,0,0,0,0,0,1,1.1,0,1,768,1366,4,380.0
0,0,0,1,0,0,0,2.5,0,0,0,1,1,0,2.8,1,0,1080,1920,16,1799.0
0,0,0,1,1,0,0,1.48,0,0,1,0,0,0,2.7,1,0,1080,1920,8,2089.0
0,0,0,1,0,0,1,2.7,0,0,0,1,1,0,2.8,1,0,1080,1920,8,1260.0
0,0,0,1,1,0,0,1.34,0,0,0,0,0,0,2.5,1,1,1080,1920,8,1189.0
0,0,0,1,1,0,0,2.18,0,0,0,0,0,0,2.4,1,1,768,1366,4,547.0
0,0,0,1,1,0,0,1.64,0,0,0,0,0,1,2.5,0,1,768,1366,4,779.0
0,0,0,1,1,0,0,1.2,0,0,0,0,0,0,2.3,1,1,1080,1920,4,1195.0
0,0,0,1,1,0,0,1.48,0,0,0,0,0,0,2.4,1,1,768,1366,4,1099.99
0,0,0,1,1,0,0,1.95,0,0,0,0,0,0,2.5,1,1,1080,1920,4,1205.0
0,0,0,1,1,0,0,1.43,0,0,1,0,0,0,2.6,1,0,1080,1920,8,1449.0
0,0,0,1,0,0,0,1.64,0,0,0,1,0,0,2.5,1,1,1080,1920,8,1049.26
0,0,0,1,1,0,0,1.64,0,0,0,0,0,1,2.4,0,1,768,1366,4,684.0
0,0,0,1,0,0,0,2.65,0,0,0,1,1,0,2.5,0,0,1080,1920,8,949.0
0,0,0,1,1,0,0,1.26,0,0,1,0,0,1,2.5,0,0,1080,1920,4,1539.0
0,0,0,1,1,0,0,1.48,0,0,0,0,0,0,2.5,1,1,1080,1920,4,1590.0
0,0,0,1,1,0,0,1.54,0,0,1,0,0,0,2.5,1,0,1080,1920,8,1887.21
0,0,0,1,1,0,0,1.49,0,0,0,0,0,1,2.4,0,1,768,1366,4,800.0
0,0,0,1,1,0,0,1.5,0,0,0,0,0,0,2.3,1,1,768,1366,8,1210.0
0,0,0,1,1,0,0,2.04,0,0,0,0,0,0,2.4,1,1,768,1366,4,769.99
0,0,0,1,0,0,0,2.4,0,0,0,1,0,0,2.7,1,1,2160,3840,16,2968.0
0,0,0,1,1,0,0,1.47,0,0,0,0,0,0,2.3,1,1,1080,1920,8,1490.0
0,0,0,1,1,0,0,1.43,0,0,0,0,0,0,2.5,1,1,1080,1920,8,2229.0
0,0,0,1,1,0,0,2.08,0,0,0,0,0,1,2.3,0,0,1080,1920,4,795.99
0,0,0,1,1,0,0,1.2,0,0,1,0,0,0,2.3,1,0,1080,1920,8,1590.0
0,0,0,1,1,0,0,1.11,0,0,0,0,0,0,2.5,1,1,1080,1920,8,1149.0
0,0,0,1,0,0,0,1.64,0,0,0,1,0,0,2.7,1,1,1080,1920,8,1185.43
0,0,0,1,1,0,0,2.09,0,0,0,0,0,1,2.4,0,1,1080,1920,8,1046.44
0,0,0,1,1,0,0,1.26,0,0,1,0,0,0,2.5,1,0,768,1366,4,1559.0
0,0,0,1,1,0,0,2.31,0,0,0,0,0,1,2.5,0,1,768,1366,4,1189.0
0,0,0,1,1,0,0,1.95,0,0,0,0,0,1,2.5,0,1,768,1366,4,1060.0
0,0,0,1,1,0,0,1.29,0,0,1,0,0,0,2.5,1,0,1800,3200,8,1624.0
0,0,0,1,0,0,0,2.63,0,0,0,1,0,0,2.5,1,1,1080,1920,8,1080.0
0,0,0,1,1,0,0,1.64,0,0,0,0,0,0,2.5,1,1,768,1366,4,973.0
0,0,1,0,0,1,1,2.1,0,0,0,0,0,1,3.0,0,1,768,1366,6,409.0
0,1,0,1,0,0,0,2.7,0,0,0,1,1,0,2.8,1,0,1080,1920,8,1191.8
0,0,0,1,1,0,0,1.95,0,0,0,0,0,0,2.3,1,1,1080,1920,8,1195.0
0,0,0,1,1,0,0,1.84,0,0,0,0,0,0,2.5,1,1,1080,1920,8,1228.99
0,0,0,1,1,0,0,1.26,0,0,1,0,0,0,2.5,1,0,1080,1920,8,1349.0
0,0,0,1,1,0,0,2.04,0,0,0,0,0,1,2.5,0,1,768,1366,4,742.0
0,0,0,1,1,0,0,1.47,0,0,1,0,0,0,2.6,1,0,1080,1920,8,1725.0
0,0,0,1,1,0,0,2.09,0,0,0,0,0,0,2.4,1,1,1080,1920,8,1062.95
0,0,0,1,1,0,0,1.64,0,0,0,0,0,0,2.5,1,1,1080,1920,8,1010.51
